Label,ID,Texte
H,997949431831060481,toi t'es à chier la pute depuis janvier remets toi en question et arrête de faire référence au pire artiste de l'histoire de la musique noire sale enculé https://t.co/xfQVTUPgXl
N,997896437777293319,"@_Black_Forever_ @LaurensKamila Vas te couché raciste communautaires,vous etes comme ca..vas a paris ya que des noir les blanc sont minoritaires"
N,998541850616254464,"Pq un GENRE qui produit des chefs d’œuvre de dessin, scénario, travaux de plusieurs années voire décennies, dont les adaptations tv/stream sont également des bijoux d’animation, colorisation et de scénarisation, aurait moins de valeur que les mémoires d’un raciste alcoolique? https://t.co/UjRCIMrrI8"
N,998210403745353729,"@yamasou_y imagine pareil dans un pays noir avc ecrit la ""table des arabes"" ce serait pas raciste comme ça ça netait pas raciste mais lhistoire du menu art c du mytho comme lintegralité de ton tweet"
N,998507915760881665,@IDKheyy_ @miseajour_ Pas le choix de toute façon t’es soit grossophobe soit homophobe soit raciste soit du mauvais parti politique soit un connard... enfin y’a toujours un truc qui deconne
N,998526893405212672,@KahiaNadir @askolovitchC @Sarkofrance Vs mélangez tout. Les Français sont surtout fatigués par ce nouveau prosélytisme religieux et nier que le voile l'est n'arrange rien à l'affaire. Mais il est pratique d'enfermer ceux qui s'expriment contre ces signes ostentatoires religieux dans le carcan de l'islamophobe=raciste
N,998342250835963910,Un nouvel article Les étudiants meurent- Les fils des membres du gouvernement font la bamboula a été publié sur Beut7 - https://t.co/aJUBU0zEuh https://t.co/tv2jk8q7tI
N,998070124870586368,"@clrslh @jwaintraub Cette raciste en a toujours eu ! Elle pense que l'on ne devine pas son penchant à haïr tout ce qui n'est pas blanc mais elle se leurre. À ranger dans le rayon journalistes fachos à côté de @PascalPraud, @geoffroylejeune, @ELevyCauseur, zemmour et tant d'autres encore"
N,998220746924191744,"#Premium #France 386 Reviews: Apple Iphone  Smartphone Débloqué Ecran Pouces Rose for EUR 244,00. Best Sale Ranking on Amazon! [https://t.co/Wg2ITkp6pJ] https://t.co/CXlqrunK8E"
N,998202264870313985,"@MElNHYUNG @sundulwoo @HWHYUNJlN @ONEDAYONETHlNG @keisvkeasano @hobzeok @hsungwuon @jeopwonwoo @juneeiya  @sun4ginger @mhingku @ddewoni @KOJlMAHARUNA @whereRDavocaDoe @sanapoomu @cheriesstal @ruruxing @kjmyeri

- LE NÉGRITUDE https://t.co/IonDMn8gqN"
N,997991015909818368,"en même temps elle épouse le prince Henry duc de Sussex c’est normal de le regarder comme ça mdrrr, elle aurait épousé jean mouloud dans 54 le regard aurait changé"
N,998258361358520328,"@way_too_french @TaeronOMG @Selenabcde Tu sais lire? J'ai mis ""blancs/qui tu veux"" donc peu importe qui fait l'accent, hors les antillais eux-mêmes, c'est raciste. Et oui faire n'importe quel accent c'est tout sauf drôle"
N,998266695637663744,@YanisMakaveli @yamasou_y Non mais j’ai jamais dit que y’a pas de racisme jsuis tout a fais d’accord mais juste fau pas viser telle origine pck y’a toujours des exceptions il peut raconter le pb qu’il a eu juste faut pas viser tout le monde mais il l’a dit en comm’ askip donc c’est réglé laisse
N,997979924739907584,Donc tranquilou la #TeamTartuffe accuse un deputé de la nation d'être un voyou Quelle est la prochaine étape ? Le traiter de racaille ? Vous n'avez pas l'impression d'aller trop loin la @TeamMacronPR ? On n'appelle pas cela de la diffamation ? @fdg_helenefr @RaquelGarridoFr ?😏 https://t.co/nJJQhZZFXo
S,998103931237564416,"@mick21174 Pourtant ces quartiers sans l’islam et la racaille c’est l’idéal, commerces de proximité, écoles, grands parcs et espaces verts..."
N,997919018421030916,"Tu pourrais sortir avec une renoie ? Mais une renoie grave mignonne genre — Bah oui, c'est raciste un peu ca, Tu sous entends que les renoies sont pas mignonnes de base? https://t.co/ykUP4VkRGk"
N,998122626001317888,"@brutofficiel @SpikeLee Spike Lee à travers ses films  dénonce la haine, le racisme etc. À ma connaissance le seul film qui ""dénonce"" le racisme et les préjugés sous différentes formes est ""Collision"". Assez réaliste... Il n'est pas de Spike Lee."
H,998335054848974849,"@KakkEto @FredJones666 @laurentlokoli Bon écoute je vais arrêter là avec toi, t’es borner et tu te fie aux infos et à des votes, viens et tu verra ton « racisme » si il est vraiment là essaye de te forger ton propre esprit critique sans être amorphe devant des infos que tu avales et régurgite sans réfléchir"
N,998224420891234305,"@Europe1 @UNEF  Le @printempsrepub ne défend pas une vision stricte de la Laïcité mais se sert de la Laïcité pour casser de l'arabe et du musulman. C une formation raciste, sinon pourquoi accepter ça : https://t.co/bLhRgKe8Rc"
N,998156440257945602,"@halloussi Qu'est ce qui vous permet de dire ça? Vous traitez les Français de racistes et acquiessez quand qqun dit que les youyous nous achèveront. Vous mettez un jugement sur toute un peuple, c'est la définition du racisme.Le raciste c'est vous."
N,998089609631412224,"@LeHuffPost Malek Boutih a du courage car il a un langage de vérité, et donc un langage non politiquement correct. Ce serait un ""blanc"", il se ferait traiter de facho, de raciste, d'islamophobe. Même zemmour est plus soft, et voyez comment il est traité."
N,998516081433210881,"@issamdjerrarii @Gabriac en l’occurrence ce n’est pas lui qui est raciste. 
le raciste est celui qui tient ces propos.
tu as l’inversion accusatoire bien facile, pauvre victime.
#LaHaineLaVraie c’est toi"
N,998145100684414986,Pour rigoler j ai fait croire à ma grand mère ( un peu raciste ) que j étais devenu musulman et que je faisait le Ramadan et la elle me dit quoi ? Que je suis plus son petit fils et elle a failli pleurer ... Les joies du racisme
SH,997851675812663296,"@EPhilippePM ATTENTION RAMADAM après le 15 mai ! = leur ""Dieu"" ou EI  leur ordonne de TUER ENCORE PLUS DE MECREANTS DURANT CETTE PERIODE !! DEHORS LES FICHES S SINON FN EN 2022 !! REAGISSEZ Bordel !!..EN SYRIE les FICHES S sinon FN au pouvoir !!??!!!...AYEZ DE L'AUTORITE avec cette RACAILLE !"
N,998247367173394433,@Linsuspls Non mais oui je crois que le pire c'est le gars qui dit que la nana est drôle et que l'autre est raciste je crois que on vit vraiment dans des mondes différents
N,998224783304216576,"Comment on sent bien sa jalousie quand elle évoque son salaire ! 

A noter @R_Bachelot : le racisme ne connaît pas un plafond sur le revenu d’un individu https://t.co/wyqlT04cXB"
N,997953549899325441,"@Aeridaes65 @Thousandsofrea1 On parle de racisme, je lui parle des Le Pen et de Nadine Morano et elle me dit que je change de sujet sauf qu’enfaite on parlait de racisme donc c’est enfaite lié au sujets mais elle ne doit pas savoir qui ils sont puisqu’elle n’a pas a stream leurs MV sur youtube 😂"
N,998239697884405761,"@moulinsart23 @cileBD69 Il ne s'agit pas de ""crier au racisme"", mais de reconnaître qu'il y a aussi du racisme dans les réactions de défense. Dire que c'est plus ""vendeur"" est une manière de ne pas le voir. La dénonciation du racisme, ça n'est pas fait pour ""vendre"" quoi que ce soit."
H,998293450251436034,"@anthosejean On en pense que du bien !! D'ailleurs c normal d'insulter les joueurs adverses ""de noir"" ""d arabe"" de ""sale français"" ... Sachant que dans votre équipe la plus part sont pas corses... Le corse est con en fait !!"
N,998047263887908865,"@Mediapart #lafrance n'est plus que l'ombre d'elle-même. D'humaniste elle est passée à inhumaine, de #terred'asile elle est devenue un #asile, de #democratie, de pays des libertés elle est devenu pays raciste, de pays des philosophes elle devenue de sionisme rampant. #lqfrance est perdue"
N,998477732530049024,"Journaliste encore...
Décidément pour être journaliste sur le continent faut être un gros raciste de merde !
@Gilles_Simeoni @AssembleeCorse https://t.co/Ox5U6X8tyO"
N,998247366686896128,"@ULYSSEunleashed Notez comment le journaliste déforme l'affaire: (i) il ne mentionne pas la couleur de peau du garçon (ii) mais annonce que sa mère est métisse &amp; dans la foulée affirme que les insultes sont en rapport à sa couleur de peau—ie, le quidam associera cela à du racisme ""anti-métis"" https://t.co/aOhsz7NVEi"
N,998258490769661953,"@KonanMandingue @et_en_memetemps @BFMTV @FlesselLaura Pour le gouvernement c dit à longueur de temps.
Le racisme anti blancs dans le foot est un scandale que personne ne dénonce."
N,998126899938447360,"Twitter est nid de haine.J'y vois des sur-cons insulter des personnes en sur-poids,des photos exposées de gens décédés,j'y lis de l'homophobie et du racisme en tout https://t.co/FEihQ8ewCR je les vois car heureusement mes abonnements tweete contre ça et militent! Quel monde... https://t.co/gRvw6gxDhg"
N,998553018244222977,"Bravo aux joueurs, aux supporters, au staff du @HAC_Foot et à @agnesfirmin qui ont su porter les valeurs du sport dans lesquelles le racisme, la violence et l'intimidation n'ont pas leur place, c’est indigne pour nos jeunes et pour le foot pro @LFP #HAC https://t.co/phV4uaeu6f"
N,997847633212444674,@superjiyong bah de tt manière je supporte pas du tt ce genre de trucs genre raciste et tt et vu que j’ai vu bcp de trucs là dessus ça m’a soûlé
N,998307546812370951,"Être compréhensif et indulgent avec les élèves, puis essayer de leur faire comprendre ce sur quoi ils ont eu une sale note.  Quelle horreur. Pouah. https://t.co/oOqizuC1R3"
N,998229348137230337,#Premium #France 243 Reviews: Samsung Galaxy Edge Smartphone Débloqué Ecran Pouces  Simple Noir. Details: 0 Lollipop Capacité : 32 Go Ecran : 5. 1 pouces Réseau - Inf.. Best Sale Ranking on Amazon! [https://t.co/qJIS0ejC6p] https://t.co/1q1Uw6Q1BS
N,998311492574498817,"@CldoOOO @Enthoven_R @MarylinMaeso Comparer le voile à un symbole nazi, mais vous êtes sérieux ?
Le niveau d’islamophobie en France a atteint ce niveau-là ?"
N,998512272241840128,"faut arrêter avec les clubs corses qu ils restent entre eux sur leur ile   
que Toulouse les cartonnent et on en parle plus https://t.co/AyKDLqPTsB"
N,998262118800650240,"C’est de la haine des nationalismes d’exclusion autre fois apparus en Europe. Le supremacisme, le racisme identitaire et la xenofobia des national populismes n’aiment que détruire l’Espagne, la France et l’Europe. https://t.co/jmkITYxw17"
N,997835553004511232,"@Sxrushe @afrodeezia By the way,on peut accepter un mariage mixte et être raciste. On dirait Nadine Morano:""Je suis pas raciste, j'ai une amie noire"",comme si c'était incompatible😐😐😐😐😐😐😐"
N,998507533189959680,"#Premium #France 4.6 Stars, 153 Reviews: Honor  View Smartphone Portable Débloqué Ecran 5 99 Pouces Bleu. Details: 5D Ecran 18: 9 - 5. 99"" FHD+ (2160x1080 px) Processeur Octo-.. Best Sale Ranking on Amazon! [https://t.co/BJnVFInVJ0] https://t.co/hNoNgA2o2a"
N,997896784805539840,"Puis les commentaires comme quoi la royauté est raciste car elle a bâti son royaume sur le colonialisme et l'empire. Oui c'est bon c'était y a un moment, la reine n'y est pour rien. Puis c'est plus un rôle de représentation que de gouvernement maintenant..."
N,998500230076289024,@btsismylifeuh De tous les gens qui répondent à son tweet sans rien dire donc je parle des gens globalement ils ignorent la réflexion raciste fin personne ne lit la même chose que moi ?
H,998512048693764098,"@Geropol11 @romandie Bâtard👎traitre mon cul est très 
Bien là où il est je suis capable de
Vs faire bouffer la merde imbécil bougez votre cul allez y cherchez du boulot sale fainéant comptez ps sur Mélenchon pr vs donnez un appart une voiture le frigo pleins et un chèque tout ls mois ne rêvez pas👎"
S,998545706720866304,Imaginez un suprémaciste blanc qui rafale 130 personnes dans une mosquée et qu’un « humoriste » nommé Pierre Dupont déclare à la télé que c’est juste un sale gosse à un anniversaire. Il serait intéressant d’entendre alors les réactions du troupeau bêlant derrière @BelattarYassine
N,998100200077058048,"@bonnefo29004824 @lequipe C'est vrai que vous les quenelles vous êtes exemplaire avec vos croix gamé ,vos cris de singe et vos salut nazi dans votre stade"
N,998179227336953856,"@Ghitadah @naws212 Bah ouais dis rien cm nous on dit rien, y vont se sentir con et fermer leur sale gueule. c pas en alimentant le débat que vous allez nous unir maghreb united c’est la meme on mange presque pareil on parles presque pareil et on as presque les mm tradition mais vs voulez serparer"
N,998104123991101440,"Les gars ne comptez pas sur la décision de l'UEFA d'exclure Lyon le 31 mai. Cela n'arrivera pas, la Lazio ça fait 1000 ans il font des saluts Nazi ils sont toujours là hein..."
N,997892897579167746,"@mlf086 Les chants anti français ils y sont, les autres non. Comme je t'ai déjà dit, tout les week end on se fait traiter de sale corse, tu imagines si à chaque fois on refusait de jouer ? il faut arrêter votre cinéma, ça les atteints même pas"
H,998318750637096960,"@mariekl__ MAIS PTDR jsuis morte wsh frère on me pose des questions sur toi jrepond que sa te plaise ou pas c la même enfaite je t’explique, jmblc de ta sale gueule de merde jte pisse dessus"
N,998099936511250437,"Une pensée pour tous les éducateurs de foot, aux bénévoles des clubs, aux élus, qui combattent sans relâche le racisme et la bêtise au bord des terrains. La décision de la @LFPfr est scandaleuse. Soyons tous derrière le @HAC_Foot #ACAHAC @LH_LeHavre"
N,998258461921173504,@LamineCerruti Oui mais là on parle du maghreb en particulier. Le racisme est de partout mais la ca concerne ma communauté donc ca me touche 😉
